color,created_at,id,name,total_availlble,total_clicks,total_purchased,unit_price
#dd85dd,"Sat, 03 Feb 2018 03:31:37 GMT",cb11543a-d114-4bd7-ae2d-f490c71d8f82,Chair,3415,820,6944,181.74
#7712ba,"Sun, 30 Jan 2011 14:18:54 GMT",9461717e-52d1-424d-a3bc-25331f3366a0,Shoes,1854,7995,6252,100.09
#f48653,"Tue, 04 Jun 2019 01:27:08 GMT",ca1019aa-1353-4b7c-a6da-13b9d309615a,Chair,5698,4613,7350,816.3
#7bf7d4,"Sat, 27 Nov 1982 07:22:26 GMT",7671c7a9-b288-4def-89ac-ea4b2c4b1a9b,keyboard,4319,4101,3962,484.89
#d1dd21,"Thu, 19 Apr 1984 00:16:49 GMT",5c1eef39-6ea0-4c00-8e23-2a17c6266968,Hat,9960,4860,5888,401.41
#71f7da,"Sun, 25 Jan 1970 03:45:06 GMT",7825e1ba-3b46-4465-9ee5-9d11e637fc7b,keyboard,8750,9236,6542,352.7
#8a9dfc,"Thu, 29 Jan 1998 11:49:30 GMT",5836fe3d-b758-4fe5-9323-d845e67a1b5f,Shirt,2490,3568,6874,164.6
#47e83c,"Sun, 19 Apr 1992 16:58:21 GMT",6ce1cb60-74d6-4f04-95a7-e06b225feb54,Shirt,9137,1154,6720,677.49
#f2abc8,"Thu, 09 Jun 2016 12:13:19 GMT",27cf10bf-fbb9-4212-897f-f1343e34d619,Soap,4836,6003,9269,40.18
#ef8575,"Sat, 12 Sep 2009 06:37:56 GMT",ca43eccf-225f-4721-9cd5-f25e252bc3cc,Soap,7295,4436,8130,532.38
#db95f4,"Thu, 30 Sep 1971 01:43:38 GMT",13f04829-29eb-41bd-bf3e-7dd1ffe3372a,Soap,8207,8009,3341,208.74
#a4f9ed,"Wed, 04 Jan 1995 19:27:02 GMT",69878d26-9f89-4a2a-8648-b7289127d142,Soap,5679,5499,1422,460.62
#22dff4,"Sun, 30 Mar 1975 01:21:40 GMT",0c0fac90-e027-4abb-9e1d-8262defead3e,Shoes,9172,9099,2069,222.13
#e064a4,"Sat, 29 Oct 2005 11:04:42 GMT",50491893-d2f1-454e-9d73-28d930fee59d,Hat,4051,9918,5050,491.85
#86d1d8,"Sat, 16 Mar 1985 13:02:54 GMT",a55c296c-f77e-49ae-9643-4d9fc786b9fb,Chair,7589,9333,8099,576.28
#77ff90,"Tue, 19 Mar 2002 05:58:22 GMT",58945717-79a6-472f-a04b-2d2a5de369f7,Shoes,4213,8528,9456,602.55
#2ed36b,"Tue, 06 Jan 1998 23:25:38 GMT",8e812633-973e-40d9-8cb2-cf3e6ed8d4cc,Chair,5564,6312,8652,531.44
#ffc9ed,"Tue, 04 Oct 1983 17:29:24 GMT",8e86d5fe-08b4-4e1e-98b5-01a4113f925c,Shirt,3823,3373,835,146.01
#ad3424,"Tue, 01 Jul 2014 02:57:26 GMT",66e7904b-1167-4934-b24c-53886f5893fb,Shirt,6574,5121,3171,768.03
#af512f,"Wed, 29 Aug 1990 02:24:18 GMT",445b2807-82b6-4d21-919c-1f64282c1cbc,Soap,2535,2395,4459,45.59
#fcb5be,"Fri, 05 Aug 1977 10:25:19 GMT",1960516d-0d13-4f9f-9e7e-e591bda03323,Shoes,2673,3610,6533,681.31
#08396d,"Mon, 22 May 1995 09:46:07 GMT",b8ef3898-d373-4ce0-84e3-15b28b45d59b,keyboard,4419,5593,3964,606.08
#8e60ba,"Thu, 04 Dec 1980 08:23:22 GMT",c36acee4-aa9d-4a63-88e8-a860ef6ae606,Hat,8796,369,2089,783.47
#fc0c94,"Sat, 27 Jun 2009 17:52:03 GMT",47e84838-1d33-4863-b10f-0d92a9e9ce84,Chair,9631,4763,5867,764.89
#ce5c71,"Sat, 02 Oct 1999 15:52:43 GMT",fb7d93d8-8383-4f7d-8a3f-faabddd34739,Shoes,3345,1916,9369,215.53
#2b1edb,"Wed, 01 Nov 2017 15:36:00 GMT",aa624c84-9622-416d-8571-80087d29d309,Chair,3212,7293,2306,956.17
#aaabef,"Fri, 26 Dec 1986 10:02:33 GMT",05a341b4-3017-4cac-8c93-6a290f94c5c4,keyboard,2353,6537,3437,23.65
#af2a47,"Sun, 06 Nov 2022 06:12:51 GMT",9012a52c-629c-414c-b3f3-10f456a67112,Soap,7117,6291,4082,613.01
#f444b7,"Mon, 13 Dec 1999 03:12:16 GMT",59cc8c85-fbfa-434e-8b86-589fbe85c58e,Hat,2792,3119,6459,655.67
#d34763,"Sat, 26 Dec 1992 07:42:37 GMT",203e9f49-fdfa-4ba9-ac42-8501e7193dc3,Shoes,7847,8325,7106,685.84
#e8a77f,"Wed, 25 Apr 1979 15:51:45 GMT",9bd0cb1a-206b-4e86-8e68-d511ed88c8ee,Shoes,4503,5794,4254,659.22
#60e2ff,"Mon, 14 Jun 1993 04:50:14 GMT",a2a942de-df95-48c0-bd76-84d247f0a1e6,Shirt,1244,717,1926,897.84
#ea85bd,"Sat, 17 Nov 2012 06:49:23 GMT",082b45a4-3cfd-4915-a910-150f9b211ab3,keyboard,3127,4673,1489,338.57
#f9ecb1,"Wed, 30 Dec 2009 04:33:28 GMT",59d18884-8e84-4ed5-b056-6af6e328fa0c,keyboard,6072,4150,1237,812.5
#1eb5ab,"Thu, 22 Dec 2016 12:15:03 GMT",ca8860a1-7851-4649-ad5e-e5d74563ac63,Shirt,3157,2747,4378,599.21
#adeaea,"Mon, 07 Oct 1991 05:32:07 GMT",e9cd5610-969a-4562-a457-9ea309e1def4,keyboard,3820,2361,5629,345.19
#5400bc,"Thu, 01 Dec 1994 02:49:37 GMT",c925277e-54d5-4187-8d9c-6be2dcc01952,Hat,222,7347,2472,71.89
#034084,"Tue, 24 Apr 2001 16:57:05 GMT",f207b1b9-4154-4f3f-99db-717837de0443,Chair,4135,4448,6437,253.33
#f8fc7e,"Wed, 27 Dec 1989 22:33:42 GMT",f44e7a86-fba0-4277-a66f-880e3284fa49,Hat,9961,5265,3147,43.99
#d64097,"Sun, 19 Jan 1992 17:52:19 GMT",ad3e481a-6517-4cc9-9435-e6b85d431cdd,Soap,7470,7377,4982,667.71
#ea8cac,"Thu, 11 Mar 1993 19:15:41 GMT",3a87eb89-beb7-40fb-baa1-d2fa57f42a3f,Shoes,4943,8199,4611,257.19
#0d1f93,"Wed, 04 Feb 1998 11:19:43 GMT",59833cbb-5d8a-492d-a005-c3e0ddbfe5d2,Shoes,2558,8288,7146,32.56
#dd705d,"Sun, 11 Jun 2023 21:53:43 GMT",28b8d040-e79c-431d-b1de-6337e660331e,Soap,6334,9846,3025,466.93
#dd75d6,"Mon, 14 Jun 2021 11:01:58 GMT",d12ab061-8e0e-4ed5-a54a-79df2c15d601,Shirt,446,5272,7076,970.88
#ef92a4,"Tue, 20 Aug 1985 14:23:20 GMT",0dc6009b-9382-4652-9066-0deef66bc761,Soap,2820,8661,2188,187.84
#a5cbf7,"Sun, 06 Sep 2020 02:31:26 GMT",56dd113e-bd3d-40f3-80aa-4f363306d366,Chair,7095,6344,5195,330.2
#95c5ed,"Fri, 24 Oct 2008 18:19:03 GMT",534ee635-8c8e-42c1-a486-7620e100aa60,Hat,2219,3036,8578,890.16
#54f2e2,"Sun, 08 Mar 1970 17:48:05 GMT",5d5f29c2-bfd6-427b-9bea-13e5d177834e,Soap,7620,4818,639,598.27
#f99af8,"Mon, 30 Nov 1998 23:42:57 GMT",d9b0e58e-2d1c-4900-ba7d-b148f45bc93d,Hat,8274,7539,6587,113.64
#f9a4c9,"Fri, 06 Apr 2001 14:14:58 GMT",e980ed91-5896-4e07-b3b7-aea305c72a3a,keyboard,5491,6345,803,503.53
#d8e85f,"Fri, 15 Dec 2006 17:36:47 GMT",bc9cfa96-9e15-4415-ae4c-c9874d4f467c,Shirt,4232,2190,578,304.14
#4dd6b3,"Sat, 18 Jul 1981 22:52:17 GMT",93737df0-fb16-4ce7-90eb-b0c1413438cb,Shirt,7325,49,9669,757.48
#2696d3,"Thu, 28 Nov 2019 11:38:22 GMT",ec409254-ddbb-4ee9-bd69-9cda0f53ee45,keyboard,9796,1840,8720,522.83
#28c413,"Mon, 11 Nov 1985 11:26:34 GMT",7f732335-2919-4178-8bdb-758c9da32d4e,Shirt,4793,8706,6825,647.71
#9ff4a7,"Sun, 26 Sep 2010 00:46:45 GMT",fdf05b54-553d-45f1-af3a-ff3c9bdb45ad,Shoes,6711,4012,5037,654.95
#49b6bc,"Mon, 05 Dec 2005 05:07:17 GMT",8156bad7-2536-4c9e-811a-3a45e20a9134,Chair,9475,1692,3261,143.51
#c2ccf9,"Sat, 19 Jan 1991 21:40:53 GMT",a454e2ec-1ce8-42c3-b779-dca1732ed768,Shirt,8521,5700,8025,643.5
#a886d8,"Wed, 15 Nov 1978 14:16:45 GMT",0caf735d-1994-4223-9278-91cd5951f1ab,Soap,545,3670,2002,744.72
#5464b7,"Thu, 01 May 1997 09:17:02 GMT",15f9b444-ab4f-4e94-9b4e-fd4c43903865,Hat,1800,5779,799,640.01
#35f2c3,"Fri, 01 Oct 2021 15:01:48 GMT",82f424f5-4a72-4919-99d0-a2aad5aa5c67,keyboard,2325,7814,864,318.89
#cc261a,"Fri, 03 Feb 1995 11:43:25 GMT",77cd72e6-c3ea-4b01-a5e2-9aec341a097b,Shoes,5617,8469,8017,802.98
#698709,"Wed, 21 Jun 2017 09:47:08 GMT",13df44b7-73a1-4ea8-82ff-41c57c041e46,Chair,5972,2806,71,143.29
#11289e,"Tue, 07 Feb 2017 11:03:12 GMT",8bab851b-48cc-4a46-af82-c37669b00d4e,Hat,2825,3054,23,618.18
#c9ffb2,"Tue, 20 Jun 2023 03:11:26 GMT",d3903173-bf00-4bd6-a88a-06f3a99a2b25,Hat,8015,7299,1998,401.65
#95f49b,"Wed, 14 May 1997 05:14:21 GMT",3e9e54c1-60f9-4d6a-91f1-262cd243f1e5,Chair,8738,3404,9855,894.4
#63e868,"Sat, 23 Feb 1991 04:34:43 GMT",eae804b7-9395-44b2-accc-77a8b166f145,Shirt,6938,7274,8915,205.29
#54d863,"Wed, 06 Mar 2013 12:26:05 GMT",ccd9e7f7-d2b7-4d87-afb8-dc25af9e49b6,Soap,5299,5255,3777,633.15
#bef779,"Fri, 06 Jun 1986 10:39:37 GMT",0cbe1439-820f-472e-b4fa-d03c2b9b73b4,Shirt,3256,3441,5854,198.61
#6c3bb5,"Wed, 08 Dec 2021 22:06:54 GMT",d573444b-9a4c-401b-83c5-50193daf412e,Hat,427,1028,8296,60.8
#b7fca4,"Mon, 10 Jan 2005 11:07:35 GMT",ac1805c1-7246-4874-84ae-5cd340764a84,Shirt,69,7462,238,962.36
#1c3293,"Thu, 21 Apr 2011 05:16:02 GMT",2bf650f4-7d63-43cc-835b-83b85a61e00b,Shoes,3826,6253,1776,279.44
#f29dc3,"Fri, 01 Feb 2013 21:29:55 GMT",bcb4a759-4c1a-4f7e-8508-13040ba67eab,Chair,9775,5366,2120,690.22
#adf3f7,"Fri, 30 Apr 2010 05:54:54 GMT",f3b9056d-750d-443a-b631-5087bb5d3d84,Hat,8129,4135,6486,183.91
#84504f,"Thu, 21 Feb 1991 01:05:54 GMT",58e43e4c-e561-465c-9d7f-f5da27c7201f,Hat,9358,373,7415,876.67
#ffb7e0,"Thu, 05 Nov 2009 07:14:10 GMT",99d86ece-cb3b-4a32-bb06-4aa19b8e1cca,Shoes,2863,6730,4772,888.12
#502fe2,"Thu, 25 Jul 1991 22:05:43 GMT",07587900-8f85-4942-89f1-0649de4b7106,Chair,6636,392,746,799.6
#d7e88d,"Thu, 20 Mar 1980 20:11:26 GMT",c395eae2-82a6-40ad-a7e3-5f50ed0e42a6,Shoes,9288,8940,1765,105.14
#84bc12,"Fri, 16 Jul 1999 08:45:11 GMT",701aa9d3-172d-4731-baed-febb39808a1b,keyboard,7515,4962,8043,815.52
#8eed71,"Thu, 05 Apr 1973 12:48:03 GMT",fefc7f81-9fe8-4002-8bae-dbd1bd1cb92c,keyboard,9445,3247,3850,179.45
#4155ea,"Sat, 08 Dec 2012 08:49:11 GMT",a1a26a43-eec9-44a1-a475-a72821329f71,Shirt,7273,5325,4256,493.62
#ad1ff4,"Mon, 17 Oct 2022 14:04:00 GMT",ebd2c659-57ee-48ab-913a-eb6dad240d5d,Shoes,257,4891,7403,319.14
#3ac97a,"Sun, 24 Dec 1972 05:58:25 GMT",40e980d7-8e58-4b76-82e4-e3fca477f86e,Chair,4532,7717,3422,106.09
#ffedc6,"Fri, 12 Mar 1999 23:50:17 GMT",bc5f1438-e602-4a06-9548-5d02de7bed03,Chair,6535,6834,7291,444.14
#cc415d,"Fri, 09 Oct 1970 14:05:38 GMT",3855ed93-9598-4f9c-ba63-77342f9ac748,Soap,9445,2677,5366,132.32
#4444bf,"Wed, 12 Mar 1986 14:49:41 GMT",5cbc0551-da8d-40d5-bb28-63c35ee9d4b1,Hat,3541,4973,7207,354.68
#a656ce,"Mon, 26 Sep 1994 20:21:10 GMT",3b754189-e599-4c86-a96c-8bcc3e43745f,keyboard,1195,1176,4121,997.34
#d8953c,"Tue, 30 Mar 1982 00:03:50 GMT",4a74764c-e210-46fa-8f78-0d87fcc7fe2d,Shirt,9174,4441,9052,14.46
#28bf7d,"Sun, 07 Jan 2018 08:49:26 GMT",c3137f52-b825-4871-9605-358092fe21ad,Shirt,864,3615,9682,86.8
#5ef7f9,"Sat, 19 Sep 2020 10:35:03 GMT",b65b693a-b33f-494d-bf76-c833f3024dff,Shoes,7507,5025,8182,519.41
#7fa1d1,"Sun, 31 Jan 1993 15:11:44 GMT",d8dc1b9f-b3cf-4605-af0a-4e3dbe18ec87,Chair,5724,2865,6449,223.18
#94b4dd,"Wed, 23 Jul 2014 09:55:57 GMT",6fe4ac62-0e8e-4855-889c-7e28e528e00f,Soap,2630,8068,6646,408.04
#5e3daa,"Thu, 22 Sep 2016 01:23:50 GMT",252e90d2-f959-4163-a5d7-f10df7d0fe2f,Shoes,4287,1642,248,972.39
#a32e1f,"Sat, 16 Feb 1985 14:41:14 GMT",ff5cfc9d-3c54-4696-af79-82a1ff383974,keyboard,1080,7335,4337,547.95
#e210ed,"Wed, 15 Dec 2010 23:09:31 GMT",5e9b63a4-9587-4553-b97b-e10a0913450f,keyboard,3047,27,4858,30.34
#15d870,"Sat, 20 Oct 2001 01:55:25 GMT",37ff2cb3-5893-48e0-923d-467197be82aa,Chair,5971,4309,9364,578.62
#e5be75,"Wed, 20 Sep 1972 06:04:18 GMT",b523815f-0d39-4058-a38c-6b8d8bf27653,Shoes,7750,8478,2738,286.32
#ddea6b,"Fri, 09 Apr 1982 13:59:59 GMT",47aa2989-d369-40e4-9fd7-86f07ba09a1d,Soap,2122,3470,9786,657.01
#e86aa5,"Sat, 26 Oct 1974 10:20:27 GMT",f89aa4db-f205-44ef-8946-3634a54b2a86,Shoes,2715,8987,817,638.43
#1fad7b,"Wed, 15 Aug 2018 21:44:36 GMT",896e4e8d-67fc-414b-b702-20ec007c0df9,Shoes,357,1304,6008,570.22
#e04c23,"Fri, 05 Mar 1993 02:07:22 GMT",3fa533f3-a610-4f1f-9524-74720e2d4711,keyboard,7104,388,4450,739.4
#8ebc38,"Thu, 25 Aug 2005 18:53:28 GMT",cacfd8ad-0ca5-4fbd-932b-dfa87ea52aad,Soap,422,255,8332,480.13
#d6ea85,"Sat, 20 Feb 1988 07:44:42 GMT",3b9d029d-123f-4239-9947-45877f6783bd,Shoes,8694,8686,6880,244.58
#6af7d1,"Mon, 10 Dec 1990 09:21:33 GMT",438603af-9dac-443c-92e1-12aea7020060,keyboard,8712,4328,1174,526.4
#9ff9d8,"Mon, 11 Oct 1971 15:26:55 GMT",8b429adc-1c03-4bc9-9593-f88a43422fb8,Hat,5796,7315,5934,508.66
#f96459,"Thu, 10 Feb 2005 16:10:02 GMT",324f764d-610f-491e-b10d-7def5be13617,Hat,1591,3281,1897,721.92
#a1f995,"Tue, 11 Jul 2017 16:36:29 GMT",6c82af0d-8602-4075-aba3-da3f4b031973,Shirt,3081,6785,641,373.03
#fff4bf,"Wed, 20 Jun 2018 10:04:30 GMT",3f4e1c5e-a480-48c1-984e-0c3aa72ae02c,Shoes,2581,5761,1058,966.35
#2578ed,"Mon, 27 Jun 1988 20:32:40 GMT",47ecded1-3dfd-41b4-9ea2-cfd41ab54fdf,Shirt,5095,410,4413,572.78
#74fc55,"Mon, 06 Jan 1975 03:08:24 GMT",fc45b734-ae12-44ff-8f83-a56031e1e128,Chair,4471,293,3277,986.91
#ba0389,"Fri, 29 Jan 1982 16:43:52 GMT",c36a1c88-d549-445c-af96-efb25d6199ee,Shirt,7961,1682,9980,784.5
#75eade,"Wed, 24 Jul 2002 17:08:23 GMT",80321767-4823-49d5-af19-c8966956ebea,Chair,3208,9927,3229,17.54
#5cf43a,"Fri, 26 Dec 1986 19:43:51 GMT",2b8de8d3-cfbb-44cd-9cd5-f4c19a4331d8,Soap,401,1241,1504,962.91
#769cfc,"Tue, 29 Sep 2015 05:33:24 GMT",7d2a7308-048c-46f8-984d-4b2ba72a58b2,keyboard,4273,5128,6777,414.81
#9928fc,"Tue, 14 Sep 1971 23:09:25 GMT",a2c8b4ee-5101-4831-ab7f-1b82b3dab0d2,Soap,9931,563,1043,48.84
#82e56e,"Sat, 03 Sep 2016 08:44:14 GMT",b1bfeb21-7da2-41cd-9497-1ca5d93f3b0a,Chair,1572,8035,3478,498.99
#ef8b9f,"Wed, 19 Sep 1984 13:04:17 GMT",5118596c-2075-45ee-a08d-742882099aa4,Soap,7924,8617,6231,765.51
#3a5fe8,"Mon, 28 Jun 2021 16:27:21 GMT",03fb5d0a-b1c5-410d-9304-a05915938631,Chair,3478,1685,1755,784.82
#99b7db,"Sat, 07 Dec 1974 05:07:53 GMT",a32f439c-099b-456e-8d6a-0e1f171cc371,Soap,9386,3698,4337,849.15
#52e24d,"Sat, 09 Nov 2013 08:41:50 GMT",f2650268-7094-485e-81d4-d5543643c3db,Soap,7367,9532,4214,48.3
#f704eb,"Fri, 21 Feb 1975 10:57:15 GMT",85c878a2-e623-4413-be4c-1859b6254f3b,Shirt,350,2315,6728,837.99
#93ed9c,"Thu, 11 Oct 1984 06:09:58 GMT",96def5d5-3988-4099-bd77-364e3274f7c8,Shirt,7827,2024,539,878.13
#e56b9a,"Sun, 18 Dec 1994 02:48:44 GMT",8912a02b-0279-46b1-938c-8eaabebd1fb7,Hat,5523,5507,2286,513.48
#d3cb32,"Sun, 28 Nov 1976 17:50:06 GMT",b7272c30-4cce-4fdf-a0ca-91bbc75642c5,keyboard,454,7335,8534,280.79
#cc267e,"Sat, 19 Oct 2002 00:29:26 GMT",ce26a253-2c91-4c54-b5d0-90af45840060,Soap,6749,5356,5723,536.09
#3cff1e,"Fri, 26 Aug 2005 11:34:19 GMT",d3217bd7-415f-4d32-844a-f5351980f01d,Hat,689,6213,2984,525.89
#ce007f,"Sun, 19 Apr 1970 04:08:42 GMT",e1aee81b-f511-42ef-84e3-e6791f16b035,Hat,9409,6803,3207,43.97
#efd5a5,"Sat, 15 Aug 1987 18:43:28 GMT",f510415e-5888-4975-8b43-993bf2a474a6,Soap,2372,9942,103,744.35
#7ceabc,"Sat, 26 Jan 1985 01:02:38 GMT",7a785766-002d-4a42-9290-49b9418aa330,Soap,4321,6555,9225,54.57
#ffb77c,"Mon, 02 Mar 2015 20:46:51 GMT",c3c02481-a430-48a3-9811-b626f0b2572c,Hat,1168,4025,7273,351.78
#51e2b4,"Wed, 27 Mar 1991 17:16:27 GMT",0ba744b6-576d-4607-b329-9e8a0883f78c,Shoes,719,6979,5593,502.87
#ffe1cc,"Sat, 26 Jun 1982 06:27:15 GMT",36c7ada1-9aad-4142-a30a-a456f13bfbbb,Chair,5647,7166,490,100.13
#b0f296,"Sun, 26 Mar 1972 02:56:29 GMT",2e29f906-f499-4989-a15e-5b51078497b6,keyboard,6085,1956,3188,515.47
#71b2c6,"Sun, 21 Jun 2015 03:58:06 GMT",2577c086-4bf1-4170-a6d3-a2c89aadbc03,Shoes,4197,9950,6414,778.69
#00345b,"Mon, 25 Apr 1977 23:28:21 GMT",7e03751f-a1f4-4ec1-b3e7-8489bbcb8b30,Soap,4867,7690,9456,781.86
#4ed8e5,"Tue, 11 Jun 1991 14:35:53 GMT",d128fea3-6808-42ca-98a1-784afe707e65,Soap,5300,7873,3499,159.51
#5071ba,"Mon, 11 Aug 1980 19:16:17 GMT",49768a10-1cf9-474f-a0fc-1868e44cdae8,Hat,5854,7983,5895,744.37
#a5f287,"Wed, 12 Jun 1985 16:11:29 GMT",87e1181f-cfda-413e-8a7f-58dfb4a39298,keyboard,6162,4547,403,956.8
#57d697,"Sat, 29 Jul 1989 01:19:32 GMT",f47a05ef-d0b2-48fe-b0d2-c2c01fcba990,Hat,7038,7263,4142,531.31
#c8f29b,"Wed, 22 Jun 2016 00:35:13 GMT",d010db9f-dae7-467f-bf85-2c46c6a20ba5,Chair,7190,3775,501,592.95
#2fb5ae,"Sun, 16 Jan 1983 05:05:59 GMT",9ffa96e8-c84c-4567-b53a-8b97ccec9566,Hat,2471,413,1465,324.19
#d80d17,"Wed, 19 Aug 1998 18:32:15 GMT",8ba6c2da-d38a-4392-9e57-2d5c9506368c,Hat,5236,2357,603,569.65
#c40916,"Mon, 30 Dec 1991 23:39:23 GMT",441de272-c06b-4f0c-9dd6-f43db6694a6f,Shoes,4755,9243,2535,303.98
#d362ef,"Fri, 06 Nov 1987 15:19:06 GMT",9144c24d-e69c-4b35-8640-1cb04cf7436a,Soap,1682,306,1783,872.53
#ed5eed,"Sat, 19 Aug 2006 15:34:37 GMT",a0948df9-1efd-4b81-a168-c62baf509736,Chair,936,2586,9684,788.12
#5fbdef,"Wed, 08 Apr 1970 15:15:01 GMT",235b62ee-ed86-489f-a6ce-0eb35d256ce6,Shirt,383,9288,2239,117.76
#9af99e,"Wed, 17 Jul 1974 01:30:37 GMT",c40e3585-14f1-4e87-99fc-6d5683d5d17a,Chair,1961,6097,1879,854.48
#7056bf,"Tue, 09 Oct 1984 04:53:57 GMT",358cbff0-18a7-42bf-827f-53ca4274c8f3,Hat,3010,370,7203,928.88
#18b213,"Sat, 11 Mar 2006 05:52:27 GMT",54eb91a4-30ad-4f29-9783-7184c5cfa9d6,keyboard,9886,4453,4405,707.4
#91b5d6,"Sun, 21 Nov 2021 09:14:00 GMT",15237249-7331-4e27-bfb6-43a00380dc0c,Shirt,9600,2430,2012,869.26
#dd63c7,"Mon, 22 Jul 2019 20:22:20 GMT",a5262452-8f93-4f18-b29b-4e0573a1927c,Hat,1437,4423,9465,799.53
#2c84cc,"Thu, 23 Sep 1976 19:10:01 GMT",656e8211-e01c-4812-92e3-9fff422dab3a,Chair,7636,4624,8142,921.24
#458905,"Mon, 31 Jan 2022 14:32:57 GMT",3d95af50-178f-4213-b6d0-8b7ce1c61e39,Shirt,6742,4986,3634,320.76
#9ff9d8,"Wed, 27 May 1970 14:54:50 GMT",29c8bd3a-8432-4ed4-8f33-a67326768703,Hat,4979,9092,6773,14.38
#85d9e2,"Mon, 09 Feb 1987 22:10:22 GMT",9c973a11-b5f1-402a-946f-c656a11968df,Soap,1667,2313,931,117.94
#0f1f7a,"Sun, 01 Mar 2009 10:26:40 GMT",73e4f206-873b-4d58-9cdf-1e80c2c386f0,Soap,8776,614,4383,868.58
#75ffb5,"Sun, 06 Sep 1987 18:35:54 GMT",ba9622a1-d2d5-4993-8ac4-88f546fc19f2,Chair,8613,3076,1177,597.32
#ddc41c,"Sun, 27 Dec 2009 08:13:55 GMT",73345221-c749-48ac-b9b1-dbe9fd7403fb,Soap,7145,6189,8653,12.58
#c9b0fc,"Mon, 08 Nov 1976 05:36:08 GMT",b719f914-4da0-424c-919b-f62d049bbd9c,Hat,7592,6931,5053,842.09
#beef62,"Sat, 19 Feb 2022 08:28:11 GMT",4b40526d-18a4-48e6-888a-acf43fef971a,Shoes,8931,6064,6548,943.52
#00ef77,"Wed, 17 Nov 2004 05:03:10 GMT",6a392153-5144-4af2-a736-56b55d5bc715,Soap,2381,6504,9688,920.73
#181b72,"Sat, 20 Mar 1999 00:14:31 GMT",8cef776e-4064-487d-bd0e-00eddcbba62f,Shoes,9139,137,794,724.15
#e26e68,"Tue, 11 Apr 1995 19:23:57 GMT",a999caed-83ff-41d9-83c0-69f824ca190b,keyboard,5814,2987,7436,426.42
#a9f9b5,"Fri, 20 Nov 2020 06:24:46 GMT",7a99b181-de08-48c6-80e7-2e2dc2543097,keyboard,4174,696,3178,501.17
#dd8873,"Mon, 06 Nov 1995 12:02:01 GMT",9eecd7f4-99c8-4fa4-bffc-8e2f6beb0e25,Hat,6523,5548,5195,433.97
#beeef7,"Tue, 10 May 2022 08:20:51 GMT",eecc8c86-50fa-4fb0-9c4b-8cef575e6029,Chair,4206,4689,3389,737.61
#710f9e,"Wed, 10 Dec 2003 06:03:34 GMT",f0c79ff6-832f-4742-a388-bad19e32cf71,Chair,1773,4029,8265,181.43
#18049b,"Sun, 16 Jun 1985 07:33:37 GMT",1dcc6bd1-5a8f-4d2f-a884-37c294673eb8,Chair,292,8026,5101,680.41
#d35b54,"Thu, 10 Apr 1975 16:22:53 GMT",16e36414-efe8-4f9b-98e1-bc57ddd8dfc9,Hat,7014,4133,5876,227.67
#f9ca9d,"Mon, 11 Apr 2016 02:44:29 GMT",661fba6e-eef5-4402-9f77-ae93e6f58f39,Shoes,2413,5916,3625,489.23
#fff4a3,"Fri, 04 Jul 1980 05:10:01 GMT",d4d4509d-f79d-4987-9fdc-f78352027324,Shirt,946,3567,6764,853.88
#6d0de2,"Wed, 03 Nov 1982 07:57:29 GMT",c73181d0-eaa5-48e2-8188-604ebbee9d1c,keyboard,6074,8876,7248,302.74
#5cf254,"Mon, 07 Nov 2016 05:39:11 GMT",d693330f-5dd9-4bf3-a1d9-ebc0f3700a4a,Shoes,9503,1096,9014,366.59
#efa399,"Fri, 26 Feb 1982 19:33:27 GMT",51f0e899-e9ff-4142-84a9-1c3366a9defd,Shirt,837,1750,2284,271.21
#edade2,"Sun, 11 Sep 2011 15:47:55 GMT",9086f6cf-d6c7-48ba-a780-480626ff94e8,Soap,2742,6496,2796,843.97
#231616,"Thu, 09 Sep 2021 01:10:29 GMT",7b689ac8-cd91-4ee3-94ff-03140b4932ff,Shoes,530,6257,9245,69.96
#78bde2,"Sat, 26 Jan 2008 15:38:54 GMT",dc92a859-611c-4b6b-b4cf-2230842904bd,Shirt,8459,2020,4816,207.85
#fbffb2,"Sat, 07 Mar 2009 01:18:31 GMT",b549c9a0-8fde-4a81-b4a6-127de0313f0a,Shirt,5093,7020,4586,637.87
#16aa83,"Sun, 18 Dec 1983 06:32:52 GMT",f8000f05-53bc-47ed-8d5b-b209209822ac,Shoes,145,4219,1993,72.93
#07af93,"Sat, 24 Sep 2022 12:22:06 GMT",6bfe0ae8-a6ae-4dc2-9340-4295a64af901,Shoes,3966,4031,7435,947.79
#a80e0b,"Wed, 25 Jun 1997 01:15:07 GMT",d7c68223-fd13-4f92-be6b-a4cef061837b,Shirt,3109,4953,666,211.84
#cea502,"Sat, 10 Apr 1999 13:20:33 GMT",4c8c30ee-5c9a-411f-be77-a1a6c5a2e435,Soap,9818,9012,5939,866.98
#53fc77,"Tue, 06 Sep 1983 03:52:55 GMT",90db881f-311a-400b-8f3a-3a39c09fbed2,Shoes,7564,6079,2784,326.45
#c2b5f4,"Thu, 13 Jan 2000 21:52:20 GMT",6c48f859-73cd-4691-a86d-f045ac9030d9,Shoes,824,5811,1441,305.04
#0d5189,"Tue, 23 Jan 1990 16:00:48 GMT",f7342db0-68fa-4d92-b0d3-1f4248869b57,Hat,6216,3405,972,77.25
